 id_departamento;id_localidad;numero;cue;anexo;funcion;region;domicilio;cp;ambito;web;email_inst;nombre;tel
11;63;1449;2600540;0;Activo;4;Julio Argentino Roca 83;(U9103);Urbano;No posee;estanciadelsol@live.com;LA ESTANCIA DEL SOL;4485822
1;17;1453;2600588;0;Activo;2;9 de Julio 575, Conquistadores del Desierto ;(U9120);Urbano;No posee;huellitas2007@hotmail.com;HUELLITAS;4471911
14;83;1454;2600594;0;Activo;6;Lago de los Cisnes 241;(U9001);Urbano;www.everardodecasatilly.edu.ar;fundaciondakota@gmail.com;TILLY SUEÑOS;4452944
14;81;1455;2600623;0;Activo;6;Plácido Glatigni , Máximo Abásolo ;(U9000);Urbano;No posee;juanitobosco1455@hotmail.com;JUANITO BOSCO;4440773
1;17;1456;2600629;0;Activo;2;Antártida Argentina , Patagonia ;(U9120);Urbano;No posee;maternalelpinguinito@yahoo.com.ar;JARDIN MATERNAL EL PINGÜINITO;456970
1;17;1457;2600630;0;Activo;2;Reconquista 49;(U9120);Urbano;No posee;filomenajardin1457@gmail.com;FILOMENA;154594388
5;52;1460;2600641;0;Activo;4;Azopardo 189, Gaiman Nuevo ;(U9105);Urbano;No posee;sin informacion;KOPOS;154695578
5;52;1460;2600641;1;Activo;4;JUAN BAUTISTA ALBERDI 401, BARAIBAR ;(U9105);Urbano;No posee;sin informacion;KOPOS;545218
11;66;1461;2600669;0;Activo;4;Ruta Nacional Nº 3;(U9100);Urbano;No posee;jardin1461@gmail.com, lujanbarneche@gmail.com;MARÍA CALDERÓN DE LA BARCA;4423011
11;66;1463;2600686;0;Activo;4;Soberanía Nacional 660, Santa Mónica ;(U9100);Urbano;No posee;vilmaperezperez@hotmail.com.ar;MUNDO FELÌZ;154681649
3;27;1464;2600709;0;Activo;3;Chacabuco 762, Centro ;(U9200);Urbano;No posee;disparates07@yahoo.com.ar;MUNDO DISPARATADO;453447
11;66;1466;2600712;0;Activo;4;Urquiza 446, Centro ;(U9100);Urbano;No posee;jardindeinfantesmamapata@gmail.com;MAMÁ PATA;154417410
14;83;1467;2600715;0;Activo;6;Lago Futalaufquen 650, Los Lagos ;(U9001);Urbano;No posee;inihakunamatata@gmail.com;HAKUNA MATATA;4452266
14;81;1468;2600763;0;Activo;6;SAN MARTIN 96;(U9000);Urbano;No posee;gabyvallero@gmail.com;"JARDIN MATERNAL Y DE INFANTES ""CANTE-PRI""";4064423
14;81;1471;2600778;0;Activo;6;Monseñor D'Andrea 1951, Jose Fuchs ;(U9000);Urbano;No posee;Enidonquijotedelamancha@hotmail.com;"ESCUELA DE NIVEL INICIAL ""DON QUIJOTE DE LA MANCHA""";4048160
14;81;1472;2600799;0;Activo;6;Italia 566, Centro ;(U9000);Urbano;No posee;acuarelainfantil@hotmail.com;"JARDIN MATERNAL Y DE INFANTES ""ACUARELA""";2974625572
14;81;1473;2600807;0;Activo;6;Avenida Raul Alfonsin 625, Presidente Ortiz km 5 ;(U9000);Urbano;No posee;jardinserafines@gmail.com;ESCUELA DE NIVEL INICIAL SERAFINES;154285593
14;81;1474;2600808;0;Activo;6;Albear 74;(U9000);Urbano;No posee;jacarandapessoa@gmail.com;ESCUELA DE NIVEL INICIAL JACARANDA;2974473633
14;81;1476;2600823;0;Activo;6;SCALABRINI ORTIZ 1130, JUAN XXIII ;(U9000);Urbano;No posee;sapope-pe@hotmail.com;"ESCUELA DE NIVEL INICIAL ""EL SAPO PEPE""";6244328
1;17;1477;2600824;0;Activo;2;ALVEAR 209;(U9120);Urbano;No posee;sin informacion;JARDIN MATERNAL Nº 1477 SEMILLAS DE MI TIERRA;447-2832
14;81;1479;2600830;0;Activo;6;AVENIDA ROCA 96;(U9000);;No posee;apredijuegos@hotmail.com;"JARDIN MATERNO INFANTIL ""APRENDIJUEGOS"" Nº 1479";4483107/0297
14;81;1480;2600840;0;Activo;6;CATAMARCA 140, 9 DE JULIO ;9000;;No posee;sin informacion;"ESCUELA DE NIVEL INICIAL""ENI MONA LISA N° 1480""";154206489
3;27;1481;2600870;0;Activo;3;GINO PASQUINI 13;9200;;No posee;sin informacion;"ESCUELA DE NIVEL INICIAL""ALEGRIA N° 1481""";15644296
14;81;1482;2600873;0;Activo;6;JORGE NEWBERY 190;9000;;No posee;sin informacion;"ESCUELA DE NIVEL INICIAL ""JORGE NEWBERY"" N°1482";4060869
11;63;1501;2600482;0;Activo;4;García Cavín- Chacra Nº 40 , Los Pinos ;(U9103);Urbano;No posee;sin informacion;"CENTRO DE ESTIMULACIÓN TEMPRANA ""COMIENZOS""";4482684
14;81;1503;2600752;0;Activo;6;Necochea 1540, Centro ;(U9000);Urbano;WWW.vocescentroprivado.com.ar;centroprivadovoces@gmail.com;"CENTRO PRIVADO DE EDUCACIÓN ESPECIAL ""VOCES""";4069596
14;81;1602;2600784;0;Activo;6;Francisco de Viedma 178, General Mosconi ;(U9005);;No posee;sin informacion;WINDLANS CULTURAS Y LENGUAS N°1602;4558115
14;81;1650;2600483;0;Activo;6;Rivadavia , San Martín ;(U9000);Urbano;No posee;efp1650@gmail.com;COLEGIO SAN JOSÉ OBRERO;4462314
11;66;1653;2600620;0;Activo;4;9 DE JULIO 55;(U9100);;No posee;isabellasanacore@hotmail.com;CENTRO DE CAP. PROF. DE COSMETOLOGIA Y ESTETICA;4432273
14;81;1658;2600667;0;Activo;6;Rivadavia 1096, Loma ;(U9000);Urbano;www.bmingles.com.ar / www.bmgo.com.ar;contacto@bmingles.com.ar / nancy.p@bmingles.com.ar;INSTITUTO BM INGLES;4467240
3;27;1664;2600699;0;Activo;3;Roca 272, Centro ;(U9200);Urbano;No posee;caciqueinacayal@gmail.com;CACIQUE INACAYAL;15516102
1;17;1665;2600705;0;Activo;2;25 de Mayo 717, Centro ;(U9120);Urbano;No posee;cosmetologiamadryn@yahoo.com.ar;CENTRO DE ESTUDIOS COSMETOLÓGICO MADRYN;4450059
11;66;1671;2600790;0;Activo;4;Juan Piedra Buena Parcela 9 Mza B 529, Primera Junta ;(U9100);Urbano;No posee;sin informacion;CENTRO DE JUBILADOS NUEVOS HORIZONTE ASOCIACIÓN CIVIL;4323856
11;66;1672;2600816;0;Activo;4;Malvinas Argentinas 24;(U9100);Urbano;No posee;cfptw.donbosco@gmail.com;C.F.P N° 1672 SAN JUAN BOSCO;4428334
1;17;1673;2600818;0;Activo;2;San Martin 41;(U9120);Urbano;highstreet.com.ar;instituto@highstreet.com.ar;HIGH STREET INSTITUTE;4456753
5;52;1674;2600821;0;Activo;4;;;Urbano;No posee;sin informacion;CENTRO PATAGÓNICO DE SEGURIDAD;4417638
1;17;1676;2600871;0;Activo;2;25 DE MAYO 12;9120;;No posee;sin informacion;"ESCUELA FUNDACION APRENDER PARA NATIVOS DIGITALES""FAND"" N°1676";191794
14;81;1701;2600484;0;Activo;6;Sarmiento 849, Centro ;(U9000);Urbano;No posee;imanivsecundario@gmail.com/ima.direcciongeneral@gmail.com;INSTITUTO MARÍA AUXILIADORA;4473577
11;63;1702;2600445;0;Activo;4;Don Bosco 248, Centro ;(U9103);Urbano;No posee;secretaria_prim.idb@hotmail.com;INSTITUTO DON BOSCO;4482623
11;66;1703;2600435;0;Activo;4;San Martín 260, Centro ;(U9100);Urbano;No posee;imanivsecundario@gmail.com/ima.direcciongeneral@gmail.com;INSTITUTO MARÍA AUXILIADORA;4424469
11;66;1704;2600431;0;Activo;4;Moreno 1004, Padre Juan Muzio ;(U9100);Urbano;secretariamuzio@gmail.com;secretariamuzio@gmail.com;INSTITUTO PADRE JUAN MUZIO;4421196
14;81;1705;2600439;0;Activo;6;Don Bosco 350, General Mosconi ;(U9005);Urbano;casasalesianadeanfunes.com;primariacdf@gmail.com;COLEGIO SALESIANO DEÁN FUNES;4550257
14;81;1706;2600432;0;Activo;6;Alem 1112, Pietrobelli ;(U9000);Urbano;salesianosdelsur.com.ar;savioseccionnocturna@yahoo.com.ar;INSTITUTO SANTO DOMINGO SAVIO;4462886
14;81;1707;2600433;0;Activo;6;Alem 1112, Pietrobelli ;(U9000);Urbano;salesianosdelsur.com.ar;savioseccionnocturna@yahoo.com.ar;INSTITUTO SANTO DOMINGO SAVIO;4462886
13;79;1708;2600351;0;Activo;5;Avda. San Martín 78;(U9020);Urbano;No posee;colegiofontana@hotmail.com;INSTITUTO GOBERNADOR FONTANA;4893099
14;81;1710;2600285;0;Activo;6;Hipólito Yrigoyen 3528, Industrial ;(U9000);Urbano;No posee;grupodavinci@argentina.com;INSTITUTO LEONARDO DA VINCI;4481898
14;81;1711;2600446;0;Activo;6;Avda. Estados Unidos 75, José Fuchs ;(U9000);Urbano;www.institutoaustral.com.ar;fundacion@institutoaustral.com.ar;INSTITUTO AUSTRAL DE ENSEÑANZA;4461684
5;48;1712;2600283;0;Activo;4;25 de Mayo 5;(U9107);Urbano;No posee;iwcmorris@yahoo.com.ar;INSTITUTO WILLIAM CASE MORRIS;4492006
3;27;1713;2600436;0;Activo;3;Chacabuco 859, Jorge Newbery ;(U9200);Urbano;No posee;colegiosalesianoesquel@gmail.com.ar;INSTITUTO SAN LUIS GONZAGA;452535
5;52;1714;2600291;0;Activo;4;Michel Jones 490, Centro ;(U9105);Urbano;www.colegiocamwy.com.ar;camwyrectoria@yahoo.com.ar/colegiocamwy@hotmail.com;INSTITUTO CAMWY;4491063
11;66;1715;2600440;0;Activo;4;Ruta Provincial Nº 7- Chacra Nº 94;(U9100);Urbano;No posee;escuelanuevatw@yahoo.com.ar;ESCUELA NUEVA;4443264
14;81;1717;2600430;1;Activo;6;Clarín 726, Roca ;(U9000);Urbano;No posee;colegio-cervantescr@hotmail.com.ar;COLEGIO CERVANTES;4486048
14;81;1717;2600430;0;Activo;6;Clarín 726, Roca ;(U9000);Urbano;No posee;colegio-cervantescr@hotmail.com.ar;COLEGIO CERVANTES;4473709
14;81;1718;2600444;0;Activo;6;Ameghino 1492, Centro ;(U9000);Urbano;www.martinrivadavia.com.ar;ceciliacrisci@martinrivadavia.com.ar;INSTITUTO MARTÍN RIVADAVIA;4461159
1;17;1720;2600447;0;Activo;2;Colón 35;(U9120);Urbano;www.escueladelacosta.org.ar;direccionsecundaria@escueladelacosta.edu.ar;ESCUELA DE LA COSTA;4451334
14;81;1722;2600534;0;Activo;6;Escalada 1567, La Loma ;(U9000);Urbano;www.acricana.com;bncacricana@gmail.com/direccion@acricana.com;COLEGIO BILINGÜE ABRAHAM LINCOLN;4466311
3;41;1723;2600560;0;Activo;3;Sarmiento 27;(U9203);Urbano;www.escuelapuertadelsol.org;puertadelsoltrevelin@gmail.com;ESCUELA BILINGÜE PUERTA DEL SOL;480769
5;52;1724;2600580;0;Activo;4;Chacra 200;(U9105);Urbano;No posee;colegioaliwen@gmail.com;COLEGIO ALIWEN;4491414
14;81;1726;2600614;0;Activo;6;Pensamientos 836, San Martín ;(U9000);Urbano;No posee;csanjoseobrero@hotmail.com;SAN JOSÉ OBRERO;4462314
1;17;1727;2600616;0;Activo;2;9 de Julio , Villa del Parque ;(U9120);Urbano;www.escuelafape.com;rectoriafape@yahoo.com.ar;COLEGIO PUERTO MADRYN - F.A.P.E.;4458341
15;2;1728;2600654;0;Activo;1;Ruta Provincial Nº 71;(U9217);Rural Aglomerado;www.cruzadapatagonica.org;cevallecholila@cruzadapatagonica.org;"CENTRO EDUCATIVO AGROTÉCNICO ""VALLE DE CHOLILA""";15403368
1;17;1729;2600656;0;Activo;2;Doctor Ávila 351, Colonos y Galeses ;(U9120);Urbano;http://www.amse.edu.ar/;escuelamutualista@gmail.com;ESCUELA MUTUALISTA A.M.S.E.;4473120/4455330
11;63;1730;2600657;0;Activo;4;Bernardo Vacchina 76, Centro ;(U9103);Urbano;No posee;imanivsecundario@gmail.com/ima.direcciongeneral@gmail.com;INSTITUTO MARÍA AUXILIADORA;4482626
14;83;1731;2600658;0;Activo;6;Lago de los Cisnes 241;(U9001);;www.evarardodecasatilly.edu.ar;fundaciondakota@gmail.com;"COMPLEJO EDUCATIVO ""EVERARDO DE CASA TILLY""";4452944
14;81;1732;2600659;0;Activo;6;Alvear 446, Centro ;(U9000);;No posee;direccion.secundaria@escuelamarianomoreno.com.ar;ESCUELA INTEGRAL MARIANO MORENO;4470241
14;81;1733;2600683;0;Activo;6;Monseñor D´Andrea 2044, Pueyrredón ;(U9100);Urbano;No posee;colegiosol@speedy.com.ar;COLEGIO PATAGÓNICO DEL SOL;4441831
3;27;1734;2600704;0;Activo;3;Roca 272, Centro ;(U9200);Urbano;No posee;caciqueinacayal@gmail.com;"ESCUELA SALESIANA ""CACIQUE INACAYAL""";15516100/01/02
14;81;1735;2600745;0;Activo;6;;;Urbano;No posee;primaria@emb.edu.ar;Escuela Manuel Belgrano;4066860
1;17;1737;2600803;0;Activo;2;Obreros Unidos 120;(U9120);Urbano;fundacionceferino.org.ar;info@fundacionceferino.org.ar;UNIDAD EDUCATIVA DE GESTION SOCIAL-CEFERINO NAMUNCURA-;4472552
11;66;1738;2600800;0;Activo;4;Mamel 4266, Inta ;(U9100);Urbano;No posee;escuelaepja1738@gmail.com/asociacion_ecos@yahoo.com.ar;UNIDAD EDUCATIVA DE GESTIÓN SOCIAL - ECOS;154822732
3;27;1739;2600812;0;Activo;3;25 de Mayo 28;9200;;No posee;sin informacion;FUNDACIÓN EDUCATIVA ESQUEL;456053
14;81;1740;2600813;0;Activo;6;Rivadavia 117;(U9000);Urbano;iacr.educacionadventista.com;instituto.comodoro@educacionadventista.org.ar;ESCUELA ADVENTISTA RAMOS MEJIA;4463297
14;81;1741;2600839;0;Activo;6;CARLOS CALVO 650, MOSCONI KM.3 ;9000;;No posee;sin informacion;INSTITUTO INGENIERO ENRIQUE MOSCONI;4011639
15;12;1742;2600853;0;Activo;1;RUTA PROVINCIAL N°16 KM.5 PARAJE ENTRE RIOS;8431;;No posee;sin informacion;"ESCUELA N° 1742 ""WALDORF CRISOL DE MICAEL""";933098
1;17;1743;2600864;0;Activo;2;GUTIN EBRILL ENTRE MORGAN Y DAVIES;9120;;No posee;sin informacion;COLEGIO INTEGRAL PATAGONIA ARGENTINA C.I.P.A N°1743;5053853
1;17;1744;2600865;0;Activo;2;PAULINA ESCARDO Y VICTORIA DE ELIZAGUIRRE 312;9120;;No posee;sin informacion;C.A.M.A.D N°1744;452999
1;17;1746;2600876;0;Activo ;2;;9120;;No posee;sin informacion;ESCUELA NUEVA AUSTRAL;
14;81;1801;2600477;0;Activo;6;Sarmiento 849, Centro ;9000;Urbano;No posee;sin informacion;ISFD MARÍA AUXILIADORA;4473577
11;66;1802;2600082;0;Activo;4;Leandro Alem 437, Alberdi ;9211;Urbano;No posee;rhyslorena@gmail.com y ippicapacitacion@gmail.com;INST. PATAGÓNICO DEL PROFESORADO DE INGLÉS;4425676
11;66;1803;2600099;0;Activo;4;Carrasco 250, Padre Juan Muzio ;9211;Urbano;www.cet.edu.ar;rectoria@cet.edu.ar;CENTRO DE ESTUDIOS TRELEW (CET) Nº 1803;4433276
14;81;1806;2600486;0;Activo;6;Ameghino 1030, Centro ;8431;Urbano;www.institutoceli.com;celi@satlink.com / celi1806@yahoo.com.ar;COMODORO ENGLISH LANGUAGE INSTITUTE Nº 1806;4472191/4010494
11;66;1808;2600510;0;Activo;4;Urquiza 356, Alberdi ;8431;Urbano;www.idestrelew.edu.ar;info@idestrelew.edu.ar /hola@idestrelew.edu.ar;INST. DE ESTUDIOS SUPERIORES (IDES) Nº 1808;4429049
11;66;1814;2600562;0;Activo;4;Chile 357, Centro ;9201;Urbano;www.ismecanicadental.com.ar;marcelainstmecanicadental@hotmail.com;INST. SUP. DE MECÁNICA DENTAL Nº 1814;154388925/ 154680302
14;81;1814;2600562;1;Activo;6;Avda. Estados Unidos 1041, KM3 ;9201;Urbano;www.ismecanicadental.com.ar;marcelainstmecanicadental@hotmail.com;INST. SUP. DE MECÁNICA DENTAL Nº 1814;154146720/ 4468989
11;66;1816;2600599;0;Activo;4;Irigoyen 1519, San David ;9120;;www.i.s.g.saborpategonico.com.ar;isgsaborpatagonico@gmail.com;INST. SUP. DE GASTRONOMÍA N° 1816;4425140
11;66;1818;2600611;0;Activo;4;Moreno Norte , Unión ;9120;Urbano;No posee;saragianardo@hotmail.com;INST. DE DOCENCIA, INVESTIGACIÓN Y CAPACITACIÓN LABORAL DE LA SANIDAD Nº 1818;4432468
14;81;1818;2600611;1;Activo;6;Belgrano 920, Centro ;(U9000);Urbano;No posee;sin informacion;INST. DE DOCENCIA, INV. Y CAP. LAB. DE LA SANIDAD ARG.;154277695
1;17;1819;2600615;0;Activo;2;Marcos A. Zar 345, Centro ;(U9120);;www.ipcs.edu.ar;info@ipcs.edu.ar;INST. PATAGÓNICO DE CIENCIAS SOCIALES Nº 1819;154600091
14;81;1820;2600674;0;Activo;6;Aristóbulo del Valle 1555, CENTRO ;(U9000);Urbano;No posee;sin informacion;INSTITUTO SUPERIOR CONSULTAR ACADÉMICA;4063258/4441104
14;81;1821;2600688;0;Activo;6;SAN MARTÍN 548, CENTRO ;(U9000);Urbano;No posee;sin informacion;INSTITUTO SUPERIOR GENERAL SAN MARTIN;4467223
1;17;1823;2600760;0;Activo;2;ROBERTS 6;(U9120);Urbano;No posee;sin informacion;ESTUDIOS EN CIENCIAS COMERCIALES;4452999
1;17;1824;2600762;0;Activo;2;MORENO 14;(U9120);Urbano;No posee;centroestudiosmadryn@speedy.com.ar;CENTRO DE ESTUDIOS MADRYN;4403933
1;17;1825;2600857;0;Activo;2;SARMIENTO 26;9120;;No posee;sin informacion;"""ECPM"" ESCUELA DE CINE DE PUERTO MADRYN N°1825";401934
1;17;2001;2600059;0;Activo;2;Albarracín Norte 2982, San Miguel ;(U9120);Urbano;No posee;escuelaverde3@hotmail.com/ escuelaverde3@gmail.com/;CELINA BALÁN DE PADILLA;4450376
1;17;2003;2600373;0;Activo;2;Anita Jones 44, 21 de Enero ;(U9120);Urbano;No posee;escuelamunicipal1@hotmail.com;"ESCUELA MUNICIPAL N° 1 ""VICTOR A. MORON""";4473162
3;41;2004;2600114;0;Activo;3;Molino Viejo 50;(U9203);Urbano;No posee;escuelaelmolino2004@gmail.com;"ESCUELA PROVINCIAL MUNICIPAL ""EL MOLINO""";480604
3;27;2005;2600176;0;Activo;3;Ruta Nacional N° 259- Km. 5;(U9200);Urbano;No posee;escuela2005esquel@gmail.com;ESCUELA PROVINCIAL MUNICIPAL Nº 2005;15320451
14;81;2006;2600860;0;Activo;6;CARLOS O'DONELL 216;9000;;No posee;sin informacion;ESCUELA PROVINCIAL MUNICIPAL Nº 2006;6310723
1;17;2401;2600405;0;Activo;2;Necochea , Unión Obrera ;9211;Urbano;No posee;sin informacion;PIEDRA LIBRE;4473171
3;27;2403;2600117;2;Activo;3;Humpreys , Estación ;9211;Urbano;No posee;escuela2403jardinmaternal@hotmail.com;JARDINES MATERNALES MUNICIPALES Nº 2403;454402
3;27;2403;2600117;1;Activo;3;Chacabuco , Matadero ;8431;Urbano;No posee;escuela2403jardinmaternal@hotmail.com;JARDINES MATERNALES MUNICIPALES Nº 2403;454879
3;27;2403;2600117;0;Activo;3;Sarmiento , Don Bosco ;8431;Urbano;No posee;escuela2403jardinmaternal@hotmail.com;JARDINES MATERNALES MUNICIPALES Nº 2403;454403
11;63;2404;2600508;0;Activo;4;Ramon Neculqueo 1241, San Ramon ;9201;Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL N° 2404;4482513
11;63;2404;2600508;7;Activo;4;Chacho Peñaloza 65, Área 16 ;9201;Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL Nº 2404;4410560
11;63;2404;2600508;6;Activo;4;Federicci 780, San Pablo ;9120;Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL Nº 2404;4410560
11;63;2404;2600508;5;Activo;4;Ceferino Namuncurá 354, Área 12 ;9120;Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL Nº 2404;4410560
11;63;2404;2600508;4;Activo;4;Ramón Neculqueo 1241, San Ramón ;(U9103);Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL Nº 2404;4410560
11;63;2404;2600508;3;Activo;4;Remedios de Escalada de San Martín 925, Luis Vernet ;(U9103);Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL N° 2404;4410560
11;63;2404;2600508;2;Activo;4;Conesa 674, Rio Chubut ;(U9103);Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESCUELA DE NIVEL INICIAL MUNICIPAL N° 2404;4410560
1;17;2405;2600528;0;Activo;2;Anita Jones 20, 21 de Enero ;(U9120);Urbano;No posee;decolores_2405@hotmail.com;PARAÍSO DE COLORES;4456982
1;17;2406;2600529;0;Activo;2;Gualjaina , Pujol II ;(U9120);Urbano;No posee;escueladenivelinicial2406@gmail.com;ABRACADABRA;4471005
1;17;2407;2600530;0;Activo;2;Albarracín 2980, San Miguel ;(U9120);Urbano;Fuera de funcionamiento;jardincdi4@gmail.com;PICHI ÑEKUM;4471126
1;17;2408;2600531;0;Activo;2;La Rioja 725, Gobernador Fontana ;(U9120);Urbano;No posee;sin informacion;ACUARELA;4472365
14;81;2409;2600533;11;Activo;6;Liñeiros 3025, Stella Maris ;(U9000);Urbano;No posee;cpbstellamaris@hotmail.com;"CENTRO DE PROMOCIÓN BARRIAL ""STELLA MARIS""";4480191
14;81;2409;2600533;10;Activo;6;Felix Vega , 30 de Octubre ;(U9000);Urbano;No posee;cpb30deoctubre@hotmail.com.ar;"CENTRO DE PROMOCIÓN BARRIAL ""30 DE OCTUBRE""";4482795
14;81;2409;2600533;9;Activo;6;Lisandro de la Torre 3300, Isidro Quiroga ;(U9000);Urbano;No posee;cpbisidroquiroga@hotmail.com.ar;"CENTRO DE PROMOCIÓN BARRIAL ""ISIDRO QUIROGA""";4486142
14;82;2409;2600533;7;Activo;6;Colhue huapi 321, Centro ;(U9000);Urbano;No posee;sin informacion;"CENTRO DE PROMOCIÓN BARRIAL ""DIADEMA""";484 3224
14;81;2409;2600533;6;Activo;6;Avda. José Ingeniero 1064, Presidente Ortiz- Km. 5 ;(U9001);Urbano;No posee;cpbkm5@outlook.com;"CENTRO DE PROMOCIÓN BARRIAL ""PRESIDENTE ORTIZ""";4559197
14;81;2409;2600533;5;Activo;6;Base Matienzo , Don Bosco ;(U9000);Urbano;No posee;sin informacion;"CENTRO DE PRMOCIÓN BARRIAL ""DON BOSCO""";4536290
14;81;2409;2600533;4;Activo;6;Juan José Paso , Próspero Palazzo ;(U9000);Urbano;No posee;cpbprosperopalazzo@hotmail.com;"CENTRO DE PROMOCIÓN BARRIAL ""PRÓSPERO PALAZZO""";4548110
14;81;2409;2600533;3;Activo;6;Rivadavia , Centro ;(U9000);Urbano;No posee;evitainstitucion@hotmail.com;"CENTRO DE PROMOCIÓN BARRIAL ""EVITA""";4463999
14;81;2409;2600533;1;Activo;6;Las Violetas S/N , San Martín ;(U9000);Urbano;No posee;cPBsanmartin@hotmail.com;"CENTRO DE PROMOCIÓN BARRIAL ""SAN MARTÍN""";4470200
14;81;2409;2600533;0;Activo;6;Formosa 1661, Pietrobelli ;(U9005);Urbano;No posee;cpblosgrillitos@hotmail.com;"CENTRO DE PROMOCIÓN BARRIAL ""LOS GRILLITOS""";4463478
13;79;2410;2600570;0;Activo;5;España 792, Centro ;(U9020);Urbano;No posee;maternalsarmiento@gmail.com;VICTORINA E. BRITAPAJA;4893401
11;63;2411;2600577;0;Activo;4;Vachina 384, Centro ;(U9103);Urbano;No posee;jardinmaternalmunicipal2411@hotmail.com;CRECIENDO JUNTOS;4482259
11;63;2412;2600583;0;Activo;4;Doble Trocha , Sector Área Nº 23 ;(U9103);Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESTRELLITAS DE MAR;4410560
11;63;2412;2600583;1;Activo;4;Alejandro Conesa 674, RIO CHUBUT ;(U9103);Urbano;No posee;jardinmunicipal2404-2412@hotmail.com;ESTRELLITAS DE MAR (ANEXO RIÓ CHUBUT);4410560
12;78;2413;2600589;0;Activo;5;Pasaje Kennedy;(U9030);Urbano;No posee;jardin2413@hotmail.com;RAYITO DE SOL;420372
3;27;2414;2600598;2;Activo;3;Indígenas y los sueños , BADEN I ;(U9200);Urbano;No posee;jardinmatminicip2414@gmail.com;JARDN MATERNAL MUNICIPAL;456357
3;27;2414;2600598;1;Activo;3;Pasaje 16 de Noviembre 2076, 28 de Junio ;(U9200);Urbano;No posee;glrosana@hotmail.com;TREMÚN NEHUÉN;453050
3;27;2414;2600598;0;Activo;3;Alsina , Buenos Aires ;(U9200);Urbano;No posee;glrosana@hotmail.com;CHISPITAS;456357
11;66;2415;2600612;0;Activo;4;Ricardo Berwin 145, Centro ;(U9100);Urbano;No posee;silcami273@hotmail.com;"CENTRO MATERNO INFANTIL MUNICIPAL (CEMIM) VESP.""BICHITO DE LUZ""";4427484
11;66;2415;2600612;6;Activo;4;Ecuador , Corradi ;(U9100);Urbano;No posee;sin informacion;"CEMIM ""TUTU MARAMBA""";154323925
11;66;2415;2600612;5;Activo;4;Emilio Frey , Sur ;(U9100);Urbano;No posee;jardin_arcoiristw@hotmail.com;"CEMIM ""ARCO IRIS""";4421179
11;66;2415;2600612;4;Activo;4;Arrayanes , Los Aromos ;(U9100);Urbano;No posee;sin informacion;"CEMIM ""LOS AROMITOS""";4828147/4422606
11;66;2415;2600612;3;Activo;4;Ricardo Berwin 145, Centro ;(U9100);Urbano;No posee;jardinevitatrelew@hotmail.com;"CEMIM ""EVITA""";4427484
11;66;2415;2600612;2;Activo;4;Entre Ríos 139, Progreso ;(U9100);Urbano;No posee;jardin_ballenitazul@hotmail.com;"CEMIM ""BALLENITA AZUL""";4435657
11;66;2415;2600612;1;Activo;4;Benito Fernández , Planta de Gas ;(U9100);Urbano;No posee;jardinpichiayelen@outlook.com;"CEMIM ""PICHI AYELÉN""";4428883
15;2;2416;2600613;0;Activo;1;Avda. 15 de Diciembre , Residencial ;(U9217);Rural Aglomerado;No posee;jardinmaternalcholila@gmail.com;JARDÍN MATERNAL MUNICIPAL Nº 2416;498196
15;9;2417;2600716;0;Activo;1;El Chucao , Alto ;(U9211);Urbano;No posee;velascosil@yahoo.com.ar;JARDÍN MATERNAL MUNICIPAL Nº 2417;499526
3;41;2418;2600724;0;Activo;3;Río Percy 146;(U9203);Urbano;No posee;kr.hammond.73@gmail.com;JARDÍN MATERNAL MUNICIPAL Nº 2418;481015
1;17;2701;2600374;0;Activo;2;Juan Muzzio 1;(U9120);Urbano;www.webmail.colegiodepesca.edu.ar;colegiodepesca@gmail.com;"ESCUELA MUNICIPAL DE APRENDIZAJE LABORAL (E.M.A.L.) ""JUAN DEMONTE""";4451314
11;63;2702;2600138;0;Activo;4;Güemes 71;(U9103);Urbano;No posee;emal2702rw@gmail.com;ESCUELA DE APRENDIZAJE LABORAL (E.M.A.L.) Nº 2702;4485686
3;27;3018;2600713;0;Activo;3;Ruta Nacional Nº 259 , Zona de Chacras ;(U9200);Urbano;No posee;sin informacion;CASA ESTUDIANTIL Nº 3018;451397
3;27;4401;2600819;0;Activo;3;25 de Mayo y Alsina;(U9200);Urbano;No posee;eni489tw@gmail.com;ESCUELA DE NIVEL INICIAL;453433
14;83;4402;2600828;0;Activo;6;ONAS - ENTRE ARAUCANO Y BELGRANO;(U9001);Urbano;No posee;eni4402rada@gmail.com;ESCUELA DE NIVEL INICIAL Nº 4402;154132892
